"DateMutation","NatureMutation","ValeurFonciere","IDProprieteDuBien[FK]","IDSituationGeographique[FK]"
2020-04-03 00:00:00,"Vente",230000,22378,22378
2020-04-28 00:00:00,"Vente",151550,22379,22379
2020-05-11 00:00:00,"Vente",159000,22380,22380
2020-05-12 00:00:00,"Vente",266000,22381,22381
2020-05-05 00:00:00,"Vente",230000,22382,22382
2020-04-17 00:00:00,"Vente",195000,22383,22383
2020-04-28 00:00:00,"Vente",117000,22384,22384
2020-05-12 00:00:00,"Vente",68500,22385,22385
2020-05-15 00:00:00,"Vente",70000,22386,22386
2020-04-30 00:00:00,"Vente",393600,22387,22387
2020-05-14 00:00:00,"Vente",143000,22388,22388
2020-05-16 00:00:00,"Vente",140000,22389,22389
2020-04-07 00:00:00,"Vente",155000,22390,22390
2020-05-20 00:00:00,"Vente",169000,22391,22391
2020-05-14 00:00:00,"Vente",92500,22392,22392
2020-05-20 00:00:00,"Vente",138000,22393,22393
2020-05-07 00:00:00,"Vente",167000,22394,22394
2020-05-15 00:00:00,"Vente",322000,22395,22395
2020-05-18 00:00:00,"Vente",134900,22396,22396
2020-05-11 00:00:00,"Vente",372000,22397,22397
2020-04-30 00:00:00,"Vente",135000,22398,22398
2020-04-17 00:00:00,"Vente",265000,22399,22399
2020-05-15 00:00:00,"Vente",197000,22400,22400
2020-05-11 00:00:00,"Vente",182000,22401,22401
2020-05-12 00:00:00,"Vente",214000,22402,22402
2020-05-15 00:00:00,"Vente",184500,22403,22403
2020-04-30 00:00:00,"Vente",214236,22404,22404
2020-04-30 00:00:00,"Vente",267000,22405,22405
2020-05-20 00:00:00,"Vente",163000,22406,22406
2020-05-22 00:00:00,"Vente",133500,22407,22407
2020-05-22 00:00:00,"Vente",180000,22408,22408
2020-05-20 00:00:00,"Vente",226800,22409,22409
2020-05-18 00:00:00,"Vente",164000,22410,22410
2020-05-26 00:00:00,"Vente",140000,22411,22411
2020-05-18 00:00:00,"Vente",177650,22412,22412
2020-05-18 00:00:00,"Vente",155000,22413,22413
2020-03-04 00:00:00,"Vente",116000,22414,22414
2020-03-02 00:00:00,"Vente",150000,22415,22415
2020-05-18 00:00:00,"Vente",147000,22416,22416
2020-05-20 00:00:00,"Vente",154000,22417,22417
2020-05-22 00:00:00,"Vente",80500,22418,22418
2020-05-25 00:00:00,"Vente",237700,22419,22419
2020-05-20 00:00:00,"Vente",333000,22420,22420
2020-05-22 00:00:00,"Vente",169500,22421,22421
2020-05-18 00:00:00,"Vente",242000,22422,22422
2020-05-25 00:00:00,"Vente",161440,22423,22423
2020-05-20 00:00:00,"Vente",83100,22424,22424
2020-05-15 00:00:00,"Vente",91600,22425,22425
2020-05-26 00:00:00,"Vente",95000,22426,22426
2020-05-22 00:00:00,"Vente",209000,22427,22427
2020-05-15 00:00:00,"Vente",106000,22428,22428
2020-05-26 00:00:00,"Vente",208000,22429,22429
2020-05-22 00:00:00,"Vente",192500,22430,22430
2020-05-15 00:00:00,"Vente",320000,22431,22431
2020-06-02 00:00:00,"Vente",255960,22432,22432
2020-05-29 00:00:00,"Vente",147000,22433,22433
2020-05-22 00:00:00,"Vente",250000,22434,22434
2020-05-25 00:00:00,"Vente",210628,22435,22435
2020-05-22 00:00:00,"Vente",189000,22436,22436
2020-05-20 00:00:00,"Vente",86000,22437,22437
2020-05-14 00:00:00,"Vente",241000,22438,22438
2020-05-29 00:00:00,"Vente",143000,22439,22439
2020-05-15 00:00:00,"Vente",350000,22440,22440
2020-06-05 00:00:00,"Vente",102000,22441,22441
2020-05-27 00:00:00,"Vente",80000,22442,22442
2020-03-06 00:00:00,"Vente",128000,22443,22443
2020-05-26 00:00:00,"Vente",165000,22444,22444
2020-05-25 00:00:00,"Vente",270000,22445,22445
2020-05-28 00:00:00,"Vente",85700,22446,22446
2020-05-26 00:00:00,"Vente",185000,22447,22447
2020-05-28 00:00:00,"Vente",306000,22448,22448
2020-05-27 00:00:00,"Vente",102600,22449,22449
2020-05-25 00:00:00,"Vente",216500,22450,22450
2020-05-13 00:00:00,"Vente",209500,22451,22451
2020-05-25 00:00:00,"Vente",166000,22452,22452
2020-05-20 00:00:00,"Vente",166000,22453,22453
2020-05-28 00:00:00,"Vente",151100,22454,22454
2020-05-22 00:00:00,"Vente",130000,22455,22455
2020-06-05 00:00:00,"Vente",175000,22456,22456
2020-06-01 00:00:00,"Vente",228000,22457,22457
2020-05-18 00:00:00,"Vente",293000,22458,22458
2020-06-10 00:00:00,"Vente",152000,22459,22459
2020-05-27 00:00:00,"Vente",131500,22460,22460
2020-05-14 00:00:00,"Vente",480000,22461,22461
2020-06-04 00:00:00,"Vente",189000,22462,22462
2020-06-12 00:00:00,"Vente",335000,22463,22463
2020-06-12 00:00:00,"Vente",183000,22464,22464
2020-06-15 00:00:00,"Vente",152500,22465,22465
2020-06-09 00:00:00,"Vente",236950,22466,22466
2020-02-20 00:00:00,"Vente",120000,22467,22467
2020-03-16 00:00:00,"Vente",159000,22468,22468
2020-06-11 00:00:00,"Vente",170000,22469,22469
2020-06-15 00:00:00,"Vente",150000,22470,22470
2020-06-10 00:00:00,"Vente",103500,22471,22471
2020-06-09 00:00:00,"Vente",146460,22472,22472
2020-06-08 00:00:00,"Vente",215000,22473,22473
2020-06-12 00:00:00,"Vente",175000,22474,22474
2020-06-04 00:00:00,"Vente",72000,22475,22475
2020-05-27 00:00:00,"Vente",120000,22476,22476
2020-06-17 00:00:00,"Vente",185350,22477,22477
2020-06-09 00:00:00,"Vente",115000,22478,22478
2020-06-12 00:00:00,"Vente",162000,22479,22479
2020-06-09 00:00:00,"Vente",45000,22480,22480
2020-06-05 00:00:00,"Vente",139350,22481,22481
2020-06-17 00:00:00,"Vente",159900,22482,22482
2020-05-29 00:00:00,"Vente",127000,22483,22483
2020-06-17 00:00:00,"Vente",173000,22484,22484
2020-06-11 00:00:00,"Vente",117000,22485,22485
2020-05-29 00:00:00,"Vente",182000,22486,22486
2020-06-15 00:00:00,"Vente",125000,22487,22487
2020-06-17 00:00:00,"Vente",156000,22488,22488
2020-06-08 00:00:00,"Vente",215000,22489,22489
2020-06-25 00:00:00,"Vente",111000,22490,22490
2020-06-10 00:00:00,"Vente",119000,22491,22491
2020-06-29 00:00:00,"Vente",189000,22492,22492
2020-06-15 00:00:00,"Vente",260000,22493,22493
2020-05-22 00:00:00,"Vente",189000,22494,22494
2020-06-18 00:00:00,"Vente",112000,22495,22495
2020-06-19 00:00:00,"Vente",316000,22496,22496
2020-06-29 00:00:00,"Vente",98700,22497,22497
2020-06-22 00:00:00,"Vente",179000,22498,22498
2020-06-15 00:00:00,"Vente",190000,22499,22499
2020-06-26 00:00:00,"Vente",243000,22500,22500
2020-06-29 00:00:00,"Vente",189000,22501,22501
2020-06-11 00:00:00,"Vente",155000,22502,22502
2020-06-24 00:00:00,"Vente",121000,22503,22503
2020-06-12 00:00:00,"Vente",129000,22504,22504
2020-06-03 00:00:00,"Vente",158450,22505,22505
2020-06-22 00:00:00,"Vente",330000,22506,22506
2020-06-10 00:00:00,"Vente",192000,22507,22507
2020-06-26 00:00:00,"Vente",229000,22508,22508
2020-06-18 00:00:00,"Vente",65000,22509,22509
2020-06-22 00:00:00,"Vente",177500,22510,22510
2020-06-19 00:00:00,"Vente",205000,22511,22511
2020-06-23 00:00:00,"Vente",240000,22512,22512
2020-06-18 00:00:00,"Vente",101500,22513,22513
2020-06-26 00:00:00,"Vente",225000,22514,22514
2020-06-24 00:00:00,"Vente",109000,22515,22515
2020-06-29 00:00:00,"Vente",135000,22516,22516
2020-06-22 00:00:00,"Vente",120000,22517,22517
2020-06-30 00:00:00,"Vente",130000,22518,22518
2020-06-15 00:00:00,"Vente",85000,22519,22519
2020-06-18 00:00:00,"Vente",280500,22520,22520
2020-06-17 00:00:00,"Vente",171200,22521,22521
2020-06-25 00:00:00,"Vente",186000,22522,22522
2020-06-30 00:00:00,"Vente",165000,22523,22523
2020-06-26 00:00:00,"Vente",369000,22524,22524
2020-06-26 00:00:00,"Vente",133000,22525,22525
2020-06-29 00:00:00,"Vente",232000,22526,22526
2020-06-30 00:00:00,"Vente",195000,22527,22527
2020-06-19 00:00:00,"Vente",116000,22528,22528
2020-06-26 00:00:00,"Vente",180000,22529,22529
2020-06-29 00:00:00,"Vente",193000,22530,22530
2020-06-30 00:00:00,"Vente",116000,22531,22531
2020-06-25 00:00:00,"Vente",66500,22532,22532
2020-06-29 00:00:00,"Vente",338000,22533,22533
2020-01-03 00:00:00,"Vente",255680,22534,22534
2020-01-03 00:00:00,"Vente",157500,22535,22535
2020-01-07 00:00:00,"Vente",78500,22536,22536
2020-01-10 00:00:00,"Vente",265000,22537,22537
2020-01-10 00:00:00,"Vente",310125,22538,22538
2020-01-06 00:00:00,"Vente",265000,22539,22539
2020-01-17 00:00:00,"Vente",73500,22540,22540
2020-01-14 00:00:00,"Vente",282500,22541,22541
2020-01-22 00:00:00,"Vente",61000,22542,22542
2020-01-21 00:00:00,"Vente",190000,22543,22543
2020-01-15 00:00:00,"Vente",185000,22544,22544
2020-01-16 00:00:00,"Vente",166000,22545,22545
2020-01-17 00:00:00,"Vente",90000,22546,22546
2020-01-24 00:00:00,"Vente",170000,22547,22547
2020-01-28 00:00:00,"Vente",106260,22548,22548
2020-01-20 00:00:00,"Vente",155000,22549,22549
2020-01-27 00:00:00,"Vente",170000,22550,22550
2020-02-07 00:00:00,"Vente",100000,22551,22551
2020-01-30 00:00:00,"Vente",167000,22552,22552
2020-01-17 00:00:00,"Vente",129000,22553,22553
2020-01-16 00:00:00,"Vente",227000,22554,22554
2020-01-24 00:00:00,"Vente",150000,22555,22555
2020-01-30 00:00:00,"Vente",165000,22556,22556
2020-02-06 00:00:00,"Vente",114300,22557,22557
2020-01-31 00:00:00,"Vente",284000,22558,22558
2020-02-14 00:00:00,"Vente",115000,22559,22559
2020-01-28 00:00:00,"Vente",107000,22560,22560
2020-02-03 00:00:00,"Vente",65000,22561,22561
2020-01-28 00:00:00,"Vente",148000,22562,22562
2020-02-06 00:00:00,"Vente",148600,22563,22563
2020-02-12 00:00:00,"Vente",135000,22564,22564
2020-02-19 00:00:00,"Vente",140000,22565,22565
2020-02-27 00:00:00,"Vente",73000,22566,22566
2020-02-07 00:00:00,"Vente",235000,22567,22567
2020-02-07 00:00:00,"Vente",244000,22568,22568
2020-02-18 00:00:00,"Vente",128000,22569,22569
2020-02-27 00:00:00,"Vente",90000,22570,22570
2020-01-28 00:00:00,"Vente",60000,22571,22571
2020-02-10 00:00:00,"Vente",118000,22572,22572
2020-02-11 00:00:00,"Vente",165000,22573,22573
2020-02-14 00:00:00,"Vente",114480,22574,22574
2020-02-14 00:00:00,"Vente",146000,22575,22575
2020-02-10 00:00:00,"Vente",126000,22576,22576
2020-02-21 00:00:00,"Vente",164500,22577,22577
2020-02-25 00:00:00,"Vente",108000,22578,22578
2020-02-13 00:00:00,"Vente",299000,22579,22579
2020-02-18 00:00:00,"Vente",150000,22580,22580
2020-02-20 00:00:00,"Vente",143500,22581,22581
2020-02-14 00:00:00,"Vente",112500,22582,22582
2020-02-17 00:00:00,"Vente",160000,22583,22583
2020-02-27 00:00:00,"Vente",298360,22584,22584
2020-02-28 00:00:00,"Vente",250000,22585,22585
2020-02-27 00:00:00,"Vente",79000,22586,22586
2020-02-19 00:00:00,"Vente",174200,22587,22587
2020-02-17 00:00:00,"Vente",180000,22588,22588
2020-02-20 00:00:00,"Vente",279000,22589,22589
2020-02-14 00:00:00,"Vente",107000,22590,22590
2020-02-14 00:00:00,"Vente",175000,22591,22591
2020-03-06 00:00:00,"Vente",104850,22592,22592
2020-02-26 00:00:00,"Vente",84200,22593,22593
2020-03-06 00:00:00,"Vente",89000,22594,22594
2020-03-19 00:00:00,"Vente",193780,22595,22595
2020-02-27 00:00:00,"Vente","97872,14",22596,22596
2020-03-19 00:00:00,"Vente",170400,22597,22597
2020-02-18 00:00:00,"Vente",165500,22598,22598
2020-03-13 00:00:00,"Vente",337300,22599,22599
2020-02-28 00:00:00,"Vente",80000,22600,22600
2020-03-13 00:00:00,"Vente",252000,22601,22601
2020-03-13 00:00:00,"Vente",170000,22602,22602
2020-03-11 00:00:00,"Vente",122500,22603,22603
2020-03-03 00:00:00,"Vente",65000,22604,22604
2020-02-27 00:00:00,"Vente",350000,22605,22605
2020-02-28 00:00:00,"Vente",254000,22606,22606
2020-02-28 00:00:00,"Vente",136265,22607,22607
2020-03-19 00:00:00,"Vente",246000,22608,22608
2020-03-30 00:00:00,"Vente",165200,22609,22609
2020-03-31 00:00:00,"Vente",222500,22610,22610
2020-04-01 00:00:00,"Vente",159900,22611,22611
2020-03-13 00:00:00,"Vente",210000,22612,22612
2020-03-17 00:00:00,"Vente",170000,22613,22613
2020-03-19 00:00:00,"Vente",128000,22614,22614
2020-03-27 00:00:00,"Vente",95000,22615,22615
2020-02-27 00:00:00,"Vente",119800,22616,22616
2020-04-14 00:00:00,"Vente",300000,22617,22617
2020-04-17 00:00:00,"Vente",76000,22618,22618
2020-04-17 00:00:00,"Vente",215000,22619,22619
2020-04-24 00:00:00,"Vente",47000,22620,22620
2020-04-24 00:00:00,"Vente",127300,22621,22621
2020-04-21 00:00:00,"Vente",165000,22622,22622
2020-04-30 00:00:00,"Vente",116500,22623,22623
2020-03-03 00:00:00,"Vente",185000,22624,22624
2020-04-29 00:00:00,"Vente",258000,22625,22625
2020-04-30 00:00:00,"Vente",165000,22626,22626
2020-04-30 00:00:00,"Vente",125000,22627,22627
2020-04-29 00:00:00,"Vente",224800,22628,22628
2020-05-05 00:00:00,"Vente",247000,22629,22629
2020-05-13 00:00:00,"Vente",129000,22630,22630
2020-05-07 00:00:00,"Vente",183120,22631,22631
2020-04-30 00:00:00,"Vente",273260,22632,22632
2020-05-18 00:00:00,"Vente",92000,22633,22633
2020-05-07 00:00:00,"Vente",269500,22634,22634
2020-05-25 00:00:00,"Vente",69000,22635,22635
2020-05-25 00:00:00,"Vente",133000,22636,22636
2020-05-29 00:00:00,"Vente",80000,22637,22637
2020-05-07 00:00:00,"Vente",215000,22638,22638
2020-05-25 00:00:00,"Vente",72000,22639,22639
2020-05-14 00:00:00,"Vente",192000,22640,22640
2020-05-18 00:00:00,"Vente",70000,22641,22641
2020-05-27 00:00:00,"Vente",209000,22642,22642
2020-03-02 00:00:00,"Vente",124000,22643,22643
2020-05-25 00:00:00,"Vente",136000,22644,22644
2020-05-15 00:00:00,"Vente",178000,22645,22645
2020-05-14 00:00:00,"Vente",223000,22646,22646
2020-05-15 00:00:00,"Vente",82500,22647,22647
2020-05-19 00:00:00,"Vente",123000,22648,22648
2020-05-25 00:00:00,"Vente",341700,22649,22649
2020-05-25 00:00:00,"Vente",390000,22650,22650
2020-05-20 00:00:00,"Vente",200000,22651,22651
2020-06-04 00:00:00,"Vente",31000,22652,22652
2020-05-26 00:00:00,"Vente",171695,22653,22653
2020-05-25 00:00:00,"Vente",259000,22654,22654
2020-05-27 00:00:00,"Vente",289000,22655,22655
2020-06-05 00:00:00,"Vente",155000,22656,22656
2020-05-20 00:00:00,"Vente",255000,22657,22657
2020-05-20 00:00:00,"Vente",92000,22658,22658
2020-05-12 00:00:00,"Vente",190000,22659,22659
2020-05-29 00:00:00,"Vente",137600,22660,22660
2020-05-25 00:00:00,"Vente",236000,22661,22661
2020-05-27 00:00:00,"Vente",111000,22662,22662
2020-05-25 00:00:00,"Vente",231000,22663,22663
2020-06-03 00:00:00,"Vente",169500,22664,22664
2020-06-10 00:00:00,"Vente",122000,22665,22665
2020-06-04 00:00:00,"Vente",277000,22666,22666
2020-06-04 00:00:00,"Vente",100000,22667,22667
2020-06-04 00:00:00,"Vente",91000,22668,22668
2020-06-10 00:00:00,"Vente",97200,22669,22669
2020-06-12 00:00:00,"Vente",230000,22670,22670
2020-05-29 00:00:00,"Vente",363700,22671,22671
2020-04-09 00:00:00,"Vente",156000,22672,22672
2020-06-05 00:00:00,"Vente",274500,22673,22673
2020-03-16 00:00:00,"Vente",190000,22674,22674
2020-05-29 00:00:00,"Vente",173000,22675,22675
2020-06-02 00:00:00,"Vente",50000,22676,22676
2020-06-01 00:00:00,"Vente",325000,22677,22677
2020-05-27 00:00:00,"Vente",106400,22678,22678
2020-06-02 00:00:00,"Vente",153000,22679,22679
2020-05-28 00:00:00,"Vente",312000,22680,22680
2020-06-09 00:00:00,"Vente",235000,22681,22681
2020-06-15 00:00:00,"Vente",641000,22682,22682
2020-06-10 00:00:00,"Vente",149000,22683,22683
2020-05-28 00:00:00,"Vente",145000,22684,22684
2020-06-10 00:00:00,"Vente",245000,22685,22685
2020-04-30 00:00:00,"Vente",142000,22686,22686
2020-06-04 00:00:00,"Vente",150000,22687,22687
2020-06-05 00:00:00,"Vente",292000,22688,22688
2020-06-23 00:00:00,"Vente",110000,22689,22689
2020-06-04 00:00:00,"Vente",140500,22690,22690
2020-06-19 00:00:00,"Vente",120000,22691,22691
2020-06-05 00:00:00,"Vente",130000,22692,22692
2020-06-23 00:00:00,"Vente",120000,22693,22693
2020-06-22 00:00:00,"Vente",114000,22694,22694
2020-06-15 00:00:00,"Vente",145000,22695,22695
2020-06-19 00:00:00,"Vente",111300,22696,22696
2020-06-23 00:00:00,"Vente",194000,22697,22697
2020-06-04 00:00:00,"Vente",275000,22698,22698
2020-05-28 00:00:00,"Vente",124500,22699,22699
2020-06-12 00:00:00,"Vente",249800,22700,22700
2020-06-30 00:00:00,"Vente",175000,22701,22701
2020-06-10 00:00:00,"Vente",290800,22702,22702
2020-06-17 00:00:00,"Vente",110000,22703,22703
2020-06-18 00:00:00,"Vente",101500,22704,22704
2020-06-17 00:00:00,"Vente",150000,22705,22705
2020-06-12 00:00:00,"Vente",110000,22706,22706
2020-06-08 00:00:00,"Vente",215000,22707,22707
2020-06-30 00:00:00,"Vente",342000,22708,22708
2020-04-15 00:00:00,"Vente",155000,22709,22709
2020-06-17 00:00:00,"Vente",139000,22710,22710
2020-05-19 00:00:00,"Vente",77000,22711,22711
2020-06-19 00:00:00,"Vente",173000,22712,22712
2020-06-23 00:00:00,"Vente",111000,22713,22713
2020-05-20 00:00:00,"Vente",177000,22714,22714
2020-06-25 00:00:00,"Vente",264000,22715,22715
2020-06-19 00:00:00,"Vente",27000,22716,22716
2020-04-28 00:00:00,"Vente",200000,22717,22717
2020-06-29 00:00:00,"Vente",171000,22718,22718
2020-06-25 00:00:00,"Vente",215000,22719,22719
2020-06-25 00:00:00,"Vente",289000,22720,22720
2020-06-12 00:00:00,"Vente",150000,22721,22721
2020-06-30 00:00:00,"Vente",98000,22722,22722
2020-02-13 00:00:00,"Vente",116000,22723,22723
2020-06-29 00:00:00,"Vente",96000,22724,22724
2020-06-30 00:00:00,"Vente",154000,22725,22725
2020-06-30 00:00:00,"Vente",175000,22726,22726
2020-06-29 00:00:00,"Vente",235125,22727,22727
2020-06-29 00:00:00,"Vente",112000,22728,22728
2020-01-04 00:00:00,"Vente",74000,22729,22729
2020-01-11 00:00:00,"Vente",147000,22730,22730
2020-01-14 00:00:00,"Vente",139700,22731,22731
2020-01-08 00:00:00,"Vente",76000,22732,22732
2020-01-10 00:00:00,"Vente",97000,22733,22733
2020-01-22 00:00:00,"Vente",126000,22734,22734
2020-01-23 00:00:00,"Vente",259320,22735,22735
2020-01-10 00:00:00,"Vente",133155,22736,22736
2020-01-22 00:00:00,"Vente",210000,22737,22737
2020-01-24 00:00:00,"Vente",100000,22738,22738
2020-01-23 00:00:00,"Vente","198473,28",22739,22739
2020-01-17 00:00:00,"Vente",179800,22740,22740
2020-02-06 00:00:00,"Vente",198000,22741,22741
2020-02-06 00:00:00,"Vente",111590,22742,22742
2020-01-30 00:00:00,"Vente",70000,22743,22743
2020-02-12 00:00:00,"Vente",105980,22744,22744
2020-01-24 00:00:00,"Vente",118500,22745,22745
2020-01-31 00:00:00,"Vente",83833,22746,22746
2020-01-23 00:00:00,"Vente",217000,22747,22747
2020-02-14 00:00:00,"Vente",73000,22748,22748
2020-02-13 00:00:00,"Vente",192000,22749,22749
2020-01-29 00:00:00,"Vente",105916,22750,22750
2020-02-06 00:00:00,"Vente",208000,22751,22751
2020-01-29 00:00:00,"Vente",150450,22752,22752
2020-02-08 00:00:00,"Vente",135000,22753,22753
2020-02-18 00:00:00,"Vente",225950,22754,22754
2020-02-06 00:00:00,"Vente",127800,22755,22755
2020-02-05 00:00:00,"Vente",78000,22756,22756
2020-02-06 00:00:00,"Vente",60000,22757,22757
2020-02-04 00:00:00,"Vente",164000,22758,22758
2020-02-21 00:00:00,"Vente",190000,22759,22759
2020-02-04 00:00:00,"Vente",84000,22760,22760
2020-02-25 00:00:00,"Vente",133450,22761,22761
2020-02-19 00:00:00,"Vente",279900,22762,22762
2020-02-08 00:00:00,"Vente",137500,22763,22763
2020-02-11 00:00:00,"Vente",74000,22764,22764
2020-02-25 00:00:00,"Vente",225000,22765,22765
2020-03-03 00:00:00,"Vente",56500,22766,22766
2020-02-21 00:00:00,"Vente",236800,22767,22767
2020-02-21 00:00:00,"Vente",308000,22768,22768
2020-02-27 00:00:00,"Vente",160000,22769,22769
2020-02-19 00:00:00,"Vente",112000,22770,22770
2020-02-17 00:00:00,"Vente",235000,22771,22771
2020-02-15 00:00:00,"Vente",135000,22772,22772
2020-03-04 00:00:00,"Vente",106000,22773,22773
2020-03-05 00:00:00,"Vente",97100,22774,22774
2020-02-25 00:00:00,"Vente",75500,22775,22775
2020-02-17 00:00:00,"Vente",365000,22776,22776
2020-02-24 00:00:00,"Vente",250200,22777,22777
2020-02-21 00:00:00,"Vente",239000,22778,22778
2020-02-22 00:00:00,"Vente",89500,22779,22779
2020-03-03 00:00:00,"Vente",100000,22780,22780
2020-02-25 00:00:00,"Vente",110000,22781,22781
2020-03-06 00:00:00,"Vente",80000,22782,22782
2020-02-28 00:00:00,"Vente",110000,22783,22783
2020-03-13 00:00:00,"Vente",173000,22784,22784
2020-03-09 00:00:00,"Vente",211500,22785,22785
2020-02-21 00:00:00,"Vente",59000,22786,22786
2020-03-07 00:00:00,"Vente",95000,22787,22787
2020-02-27 00:00:00,"Vente",215000,22788,22788
2020-03-17 00:00:00,"Vente",112000,22789,22789
2020-03-10 00:00:00,"Vente",164500,22790,22790
2020-03-10 00:00:00,"Vente",68500,22791,22791
2020-03-06 00:00:00,"Vente",190000,22792,22792
2020-03-07 00:00:00,"Vente",170000,22793,22793
2020-03-13 00:00:00,"Vente",111110,22794,22794
2020-03-14 00:00:00,"Vente",252700,22795,22795
2020-03-11 00:00:00,"Vente",131000,22796,22796
2020-03-24 00:00:00,"Vente",330000,22797,22797
2020-03-16 00:00:00,"Vente",92900,22798,22798
2020-03-10 00:00:00,"Vente",113000,22799,22799
2020-03-16 00:00:00,"Vente",212000,22800,22800
2020-03-12 00:00:00,"Vente",180000,22801,22801
2020-02-27 00:00:00,"Vente",260000,22802,22802
2020-03-09 00:00:00,"Vente",135000,22803,22803
2020-03-13 00:00:00,"Vente",265000,22804,22804
2020-03-06 00:00:00,"Vente",109000,22805,22805
2020-03-06 00:00:00,"Vente",102500,22806,22806
2020-03-20 00:00:00,"Vente",138720,22807,22807
2020-03-12 00:00:00,"Vente",153112,22808,22808
2020-03-27 00:00:00,"Vente",156000,22809,22809
2020-04-15 00:00:00,"Vente",99000,22810,22810
2020-03-20 00:00:00,"Vente",216000,22811,22811
2020-04-17 00:00:00,"Vente",103000,22812,22812
2020-04-08 00:00:00,"Vente",130000,22813,22813
2020-04-27 00:00:00,"Vente",343000,22814,22814
2020-04-17 00:00:00,"Vente",159450,22815,22815
2020-05-04 00:00:00,"Vente",335800,22816,22816
2020-05-04 00:00:00,"Vente",266140,22817,22817
2020-03-20 00:00:00,"Vente",127100,22818,22818
2020-03-27 00:00:00,"Vente",142300,22819,22819
2020-04-30 00:00:00,"Vente",148560,22820,22820
2020-04-06 00:00:00,"Vente",82000,22821,22821
2020-05-05 00:00:00,"Vente",113250,22822,22822
